job_title,company,location,job_summary,post_date,more_info,salary,job_url
DevOps Senior,Proceedix,Gent,"

As a Senior DevOps Engineer you support our internal product team and development team as the main responsible in building, deploying, maintaining, and automating our software development pipeline from source code to release in production. You are responsible for developing and delivering scripts and automation tools used to build, integrate, and deploy software releases. As Senior DevOps Engineer you ensure that solutions are built based on company standards and that they can be deployed on company environments (global and local) and customer environments (on prem). You document all processes for which you are responsible.
Your role and responsibilities
Technical responsibilities
Bring in continuous deployment practices to enhance our agile posture
Imagine, architect, develop, deploy, and evolve our CI/CD systems (cloud and local)
Write application deployment automation using industry standard deployment and configuration tools
Design and implement continuous delivery pipelines for provisioning and operating development testing, QA testing and production environments
Provide systems support including responding to monitoring alerts
Stay current with cloud and DevOps industry best practices and tooling
Work with developers to identify necessary Azure resources and automate their provisioning
Document automation processes
Demonstrating company standards implementation to external auditors (ie SOC 2)
CI/CD infrastructure and process troubleshooting
CI/CD pipeline support (setting up new projects and/or troubleshooting)
Work closely with key stakeholders to capture, analyze, and derive DevOps requirements
Communication responsibilities
Prepare clear and concise reports, documents, and other written materials
Analyze, interpret, summarize, and present information and data in an effective manner
Ask targeted questions to quickly understand business or development needs
Collaborate effectively with geographically dispersed project teams, and other stakeholders:

Strong communication skills
Strong documentation skills (English writing)

Management Responsibilities
Structured approach
Eye for detail
Analytical mind
Take ownership of SDLC processes and tasks
Your profile
4+ years of hands-on experience with Azure DevOps
Hands-on experience with CI/CD pipelines
Experience with Azure repos, branching, pull requests, code reviews and code analysis tools
Proficient with Git
Hands-on experience on Kubernetes and containerization technologies like Docker and Azure Container Registry
Expertise in debugging and providing solutions & workarounds
Good knowledge of PowerShell and bash scripting
Experience with Azure Functions and Logic Apps is a plus
Experience with Keycloak is a plus
Soft Skills Requirements
High verbal and writing English skills
Structured and analytical mind
Required certifications
Bachelor’s degree in information systems, computer science or equivalent work experience
Microsoft Certification (AZ-400) in Azure DevOps is a plus
We Offer

This is not just a job: you get the opportunity to work in the fast changing world of digital work instructions that will change the way people in the field do their job.
We offer a full-time job within a fast-growing company.
We are a young team of intelligent and passionate colleagues. We created a work place where you will be challenged, stimulated and encouraged to do your best.
You will get the opportunity to work with global-500 companies in the Process Industry, Life Sciences, Assembly and Utilities sector.
Our offices are in Ghent but we do work from home on a regular basis. Results are more important than you being present all the time.
Work hard, play hard: we make it possible with a competitive salary, insurance benefits, and a personal bonus program based on your achievements. Be rewarded for doing your best.
Constant learning environment and possibility to attend education or training. Our growth depends on your growth.



",PostedMeer dan 30 dagen geleden geplaatst,Voltijds,,https://www.indeed.com/rc/clk?jk=b1143902853c745c&fccid=ec7a9323198fe725&vjs=3
acADDemICT track: Junior DevOps Consultant,Inetum,België,"

Mission
Become our next Junior DevOps Consultant
 Location: Clients’ office/Inetum-Realdolmen office/home office – BE
 What’s it all about?
 Work and participate in a two-month BizDevOps Bootcamp and get ready to streamline clients’ development, delivery, and observability processes. Ensure that technology leads to business value for our clients. Assist them in end-to-end projects and sub-sections of the DevOps process (cloud native/hybrid/traditional architecture).
 Team up with the DevOps architect, implement and integrate best practices. Think: pipeline automation, built-in quality, security and end-to-end performance. Or share ideas on a technical level and assist the DevOps architect with integrating them into the bigger picture.
 Need assistance? Tap into Inetum-Realdomen’s dedicated specialists’ expertise on topics like cloud technology, automation tooling, and monitoring tooling.
 What’s our BizDevOps service team?
 First of all: a closely knit team of 80 people, all with their own background and skills set. This team optimizes everything between idea or requirement and fully functional value adding software. Thanks to them, DevOps and BizDevOps achieve their ultimate goals.
 Welcome to our people-focused team with a vibrant culture, wielding methods like Enterprise Portfolio Management, Agility Coaching, DevOps tooling, Continuous Delivery Coaching (ALM), test automation, and Advanced Observability/Monitoring.
 Your training plan
 Kick-off your career with a challenging and exciting BizDevOps Bootcamp. A two-month track that provides you with the knowhow you’ll need to dive into our BizDevOps and the IT landscape.

Based on Value Stream Thinking


A deep dive into dev, prod and all the steps, tools and methodologies



Profile
Your profile

Young graduate or young professional driven by all things DevOps, high-end cloud services, everything as-code, continuous integration & delivery pipelines, observability in released software, removing bottlenecks in the software delivery process… and preaching the gospel of all that on internal and external events – if that’s what makes you tick.


Experience in software delivery context (engineering, observability, testing…)


Passionate about programming and scripting languages, pipeline solutions, cloud services, container technologies, quality systems, source control and artifact repositories, and 5% of the CNCF Matrix. Quite the mouthful!


You’ve mastered English, in combo with Dutch or French


Available on the starting date 01 September 2022

 Your benefits

Learn and develop: continuous learning and development during training and beyond.


Shape your career: work at Belgium’s largest IT supplier and enjoy challenging projects and ample career opportunities.


Feel valued and stimulated: experienced colleagues guide you and provide honest feedback.


Work-life balance: flexible hours, satellite offices, work-from-home, and 32 days of annual leave.


Security: group and hospitalization insurance.


Mobility: company car and nationwide fuel card.


Great salary: optimized from a net perspective.

 Interested?
 Apply now and join us as our next Junior DevOps Consultant!


Organization
Inetum Realdolmen, a member of the European Inetum Group with approximately 1,950 highly qualified employees, provides strategic, tactical and operational ICT solutions for over 1,000 customers throughout the Benelux. In every cooperation, Realdolmen realizes the potential of people and organizations and strives to keep ICT human. We are driven by technological innovation, but we advance at the speed of your ambition, results-focused and managing fundamental change. Our company motto ""New Challenges, New Ideas"" reflects this.
 An employer you really want to work for! Not only is Realdolmen a no-nonsense, solid, stable and experienced company with great in-house knowledge and expertise, but we also put our employees first: every individual receives the attention they need. ‘Heart for People' is more than just words for us – it's one of our very core values. Satellite offices, extensive training opportunities, work-life balance, competence reviews and career opportunities: these are no empty promises for us. Our organization attaches great importance to diversity. We guarantee an objective selection process, whereby candidates are tested and selected solely on the basis of their qualities and skills.
 With us it's all about you!





Country
Belgium 


Location
Belgium 


Contract type
Permanent contract 
Apply
",PostedMeer dan 30 dagen geleden geplaatst,Vaste Jobs,,https://www.indeed.com/rc/clk?jk=3fb28e496dd1ef31&fccid=e463fc7104734a53&vjs=3
Ontwikkelaar .NET,AMA European Consulting,Antwerpen+2 plaatsen,"Als .NET ontwikkelaar maak je deel uit van het ontwikkelteam en ontwikkel je volgens de de gemaakte afspraken van de organisatie. Je zorgt hierbij dat de uitgewerkte architectuur in lijn is met de architectuur van het programma en het agentschap;
Je zorgt voor goed gestructureerde, onderhoudbare en volledig geteste code volgens de gemaakte afspraken en binnen de bestaande architectuur;
Je versterkt het bestaande agile scrum team en je staat in voor de technische implementatie van user stories.
Minimaal 3 jaar ervaring in ontwikkeling van op .NET gebaseerde toepassingen.
Binnen het projectteam wordt een Agile SCRUM methodologie gehanteerd. Als ontwikkelaar werk je dan ook nauw samen met de andere leden van het multidisciplinaire team. Je neemt actief deel aan de SCRUM meetings en werkt samen met de andere teamleden proactief mee aan het behalen van de sprint.
Je neemt actief deel aan de SCRUM meetings en werkt samen met de andere teamleden proactief mee aan het behalen van de sprint.
Technologieën: 

C# in .NET Core of .NET Framework 4.X
ASP.NET Web API
Entity Framework (EF Core, EF 6)
Kennis van MS SQL Server, Postgress of MySQL
Kennis van MongoDB of andere document databases
Kennis van Microsoft Azure Platform en/of AWS
Kennis van Docker, Kubernetes is een pluspunt
Goede kennis van HTML/ CSS en webstandaarden * JavaScript frameworks: Vue.js, Angular, jQuery
Kennis van OpenLayers is een plus

Tools: 

Visual Studio 2017, Visual Studio Code
GIT
Azure Devops (formerly known as VSTS)
Postman
ReadyAPI

Testing: 

Unit testing (MSTest, NUnit, XUnit, Moq)
Integration testing
Load testing
Coded UI testing is een plu

Dienstverband: Voltijds, Freelance
Rooster:

Dagdienst
Flexibel werkrooster
ma-vr

Mogelijkheid om te reizen/verhuizen:

Antwerp: kunnen pendelen of van plan zijn te verhuizen voordat het contract ingaat (Vereist)
",Posted1 dag geleden geplaatst,Voltijds +1Flexibel werkrooster +2,,https://www.indeed.com/company/AMA-Associates/jobs/Ontwikkelaar-Net-5049c1d87e0b1cda?fccid=3bf0b63ba1c7488a&vjs=3
DevOps Engineer,4PS,9051 Gent,"DevOps Engineer
Let’s build your future together!
4PS België levert de beste software oplossing voor bouw en projectgeoriënteerde bedrijven. Wij zijn een Microsoft Gold Partner en marktleider binnen onze branche. Met meer dan 320 professionals in Europa werken we dagelijks aan toepassingen die het verschil maken voor onze 450 klanten over de hele wereld.
Werken bij 4PS BelgiumAls DevOps Engineer ga je aan de slag met onze ERP software ‘4PS Construct’. Een totaaloplossing gebaseerd op het meest gebruiksvriendelijke en moderne platform van dit moment: Microsoft Dynamics 365 Business Central. Daarnaast zijn onze apps en webportalen een belangrijke aanvulling op de oplossingen die we onze klanten bieden. De webportalen worden geschreven met de meest recente versie van .NET Core & Angular en draaien via Microsoft Cloud op het Azure Platform. Tot slot gebruiken we ‘deployment pipelines’ om automatische releases uit te rollen en monitoren wij de producten met Application Insights.
DevOps Engineer… wat houdt dit in?Zoals je kan lezen lopen we graag voorop als het gaat om de nieuwste technologieën. We volgen de innovaties van Microsoft op de voet en werken met de meest recente versies van BC. Ook IoT en machine learning staan hoog op onze agenda. Als DevOps Engineer ondersteun je 4PS met alle infrastructurele uitdagingen en speel je een belangrijke rol in de transformatie van ons klantenbestand naar de cloud! Verder ga je aan de slag met:

Managen van onze tools en applicaties bij onze klanten


Voorspellen en proactief handelen om fouten te voorkomen en de kwaliteit van uitleveringen te verhogen.
Installeren van onze oplossingen bij klanten
Uitrollen van de software op interne development/testservers en naar onze (productie) cloud services.


Het ondersteunen van de developers door tools te bouwen & te onderhouden.


Het automatiseren van software build processen.


Het schakelen tussen Internationale Development Teams, Project Managers en Support.
Vertalen van verschillende belangen naar technische oplossingen

DevOps Engineer… Wie ben jij?

Je bezit minimum een bachelor diploma of gelijkaardig.
Ten minste 2 jaar relevante ervaring als DevOps Engineer;
Je bent gepassioneerd door cloudoplossingen, leergierig en analytisch aangelegd.
Je wilt graag een expert worden in Azure services.
Je hebt een goede beheersing van het Engels.
Ervaren in een gelijkaardige functie is geen must maar altijd mooi meegenomen.
Kennis van Microsoft Dynamics Business Central (Dynamics NAV), Azure DevOps, en/of Powershell is een troef.
De wil om jezelf, je team en het bedrijf te laten groeien.

DevOps Enigneer… Wat krijg je in ruil?

Een mooi salaris met extralegale voordelen, inclusief premium wagen en bonus aan het eind van het jaar.
Flexibele werkomgeving qua tijd en plaats;
Een ferm, nagelnieuw kantoor (die gemakkelijk bereikbaar is, en Ikea ook : )
Werken met de nieuwste high-end software van Microsoft,
Extra verdieping door middel van het behalen van Microsoft Certificeringen;


Toegang tot onze eigen Microsoft SAAS omgeving met onze eigen base app


Een groeiende organisatie, zowel nationaal als internationaal waar volop ruimte is voor (persoonlijke) ontwikkeling.
Een plek waar jij het verschil kan maken, innoveren en de toekomst kan helpen vorm geven.
4PS Academy – de plek waar jij interne en externe trainingen kan volgen.


Een ambitieus, maar vooral héél gezellig team.
En natuurlijk de nodige extra curriculaire activiteiten

Wat kan je van ons verwachten?
4PS België is een snel groeiend en dynamisch bedrijf met de beste ERP software voor bouw en projectgeoriënteerde bedrijven. Naast een marktconform verloningspakket met bonus maken we elkaar bij 4PS graag slimmer. Via ons onboarding programma leer je alles wat je moet weten om geslaagde projecten te realiseren. Als DevOps Engineer ga je meteen aan de slag met het nieuwe Microsoft Dynamics 365 Business Central. Naast de goede sfeer en prettige cultuur, zijn er nog veel andere unieke aspecten te noemen van het werken bij 4PS maar dat is voor jou om te ontdekken als je bij ons team komt werken!
Dienstverband: Voltijds
Aanvullende vergoedingen:

Bonusregeling
Jaarlijkse bonus
Vakantiegeld

Voordelen:

Bedrijfscomputer
Bedrijfswagen
Ecocheques
Een gsm voor professioneel gebruik
Eindejaarsgeschenk
Elektronische maaltijdcheques
Extra vakantiedagen
Gezondheidsprogramma
Hospitalisatieverzekering
Opleidingsvergoeding
Opleidingsvergoeding CE
Pensioensparen
Tankkaart
Thuiswerkopties

Werkschema:

ma-vr
",Posted18 dagen geleden geplaatst,Voltijdsma-vr,,https://www.indeed.com/company/HOOMCTRL/jobs/Devops-Engineer-69849081f6fc4839?fccid=57becb667e40a33b&vjs=3
DevOps Consultant,Avance Consulting (Europe) Limited,1000 Brussel,"
""DevOps Consultant""
We have an exciting opening with a leading Global IT Consulting Organization for a ""DevOps Consultant"". It's an immediate hire and planning to close it ASAP.
Job Title: DevOps Consultant Job Location: Brussels, Belgium Job Type: Contract
Job Description 
Responsibilities :

Strong hands-on platform engineer with Azure knowledge and experience to code for the platform and related DevOps pipelines.
Strong Scripting skills, and working knowledge of Kubernetes, who act as owners and can coordinate the work with others have an advantage.
Strong practical delivery knowledge of public cloud services and resources (Azure, AKS preferred, helm, terraform).
Strong practical delivery and administration knowledge of the Kubernetes platform and its eco-system - service mesh, network policy tool, cross-cluster management tools, Kubernetes policies, etc.
Strong Scripting skills with experience in integrating with platform and tool APIs using Python, and Shell/PowerShell Scripting.
Experience with automating and integrating serverless PaaS solutions such as AKS.
Good understanding of secret management for Kubernetes.
Ability to troubleshoot Azure cloud services, resource groups, AKS, DNS, Azure connectivity, NSG, routing.
Good understanding of communication layers between systems and network controls (including Firewalls, load-balancers, proxies, and API gateways).
Good understanding of deployments for various cloud resource types via CI/CD pipelines Proficiency in cloud automation using native Azure CLI.

We (Avance Consulting Services) are one amongst the UK's fastest growing talent acquisition companies. Head quartered in London, we are a global reach agency with a large presence in US and India.
This opportunity is urgent and immediate please apply before it gets closed!
Please apply immediately to Sudhir Challa - Email: (see below)
",Posted1 dag geleden geplaatst,,,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AmZ58hPkOVrJnN1OxLlgXw9WdmQTePOViFR9EiSZkYxOUnsqBj7NJCWmc6U0Hm6e2toqJiqWjd3xbwnXsPRcfxWFby6P3Ayve6NwKkP3TH0ar-Si6SSi4WtZaxAM9qPkyd6wurO4yqBg3vJb4dB_yCPA5ZjyNVGy7DnKR7vhtJFEtW8lAFF09S-QrMBsk1G0JiMR-F1eRFmNiTZu4425WyOQjl269baYoh-2thur4n-9Q9W9NGnOpTmLK9lTaEp1l88_pGqj53VQcuN_gGJ3sngzNRNLD7rKDrz9hVUTNPfTGeh_RO6tBRWWByiaf-6WzHRsyOQtcUBzNJu3blSH6qjikNUzJ2W2BtAHiEiLtVnjehO_lLm-ITo0K-pGSa43kZaQqPKg7vooYxOUUXQL_uGkI-E5ms0-pd5ZUM2d5mDjmUt24hqhrdZkE17_sN6a9Ei_7FdDtYYQ==&xkcb=SoDe-_M3ZBcsFGyncZ0IbzkdCdPP&p=7&fvj=0&vjs=3
DevOps Engineer (English),OTN Systems,Olen,"

Job summary:
As member of the DevOps technical team, you will be joining a highly effective self-organizing agile team who builds, optimizes and maintains the XTran development systems and works together with the different development teams.  
Qualifications:

Professional Bachelor or Master of Engineering or equivalent experience
 Good knowledge of Python, Java, Javascipt
 Good experience in Linux server management and networking
 Preferably knowledge of
   
 CI/CD tools: Git workflow, Jenkins, Artifactory, Ansible
 Containerized environments: Docker, Docker-compose, KVM, Kubernetes, Helm
 Development tools: Gradle, Nuget, Scons, Make
 Databases: Mysql, Postgresql, Couchdb
 Linux bash scripting
 Ubuntu distributions

 Ability to multi-task and manage tasks with varying priorities in an agile development environment
 Working proficiency and communication skills in verbal and written English.

Responsibilities:

Extend, deploy, maintain and improve the build and release systems of OTN Systems
 Manage individual project priorities, deadlines and deliverables
 Keep up to date with latest technologies and tools
 Introducing new technologies and platforms into the development activities of the R&D group

We offer:

A competitive salary with extra-legal benefits
 A stimulating and challenging environment
 A team where real team players feel at home
 A company that values the contribution of every employee
 An office address that is reachable without traffic-jams

Interested? Send an e-mail to rudy.verdonck@otnsystems.com

About OTN Systems
OTN Systems NV, located in Olen, Belgium, develops and markets the XTran (Excellence in Transport) telecommunication equipment, dedicated to the operational telecommunication departments of metros, light-rails, oil & gas, mining, ITS (intelligent highways, tunnels & bridges), ports, utility companies, public safety and industrial campuses. With OTN Systems’ unique products, it is possible to integrate different applications for voice, data, LAN, video, SCADA, etc. into one high-speed network in a single fiber optic backbone. More specifically, the OTN Systems products are at their best when it comes to mission critical networking. This is made possible by strong investment in product development and a highly skilled workforce, resulting in a unique product portfolio based on cutting edge technology.
OTN Systems is a trusted brand of Belden Inc., a global leader in high quality, end-to-end signal transmission solutions. Belden Inc. delivers a comprehensive product portfolio designed to meet the mission-critical network infrastructure needs of industrial, enterprise and broadcast markets.

Learn more about Belden.
",PostedMeer dan 30 dagen geleden geplaatst,,,https://www.indeed.com/rc/clk?jk=53c304a0a0b1c838&fccid=811044d160606a18&vjs=3
SRE/DevOps Engineer,Exxoss,Fexhe-le-Haut-Clocher,"



Who are we?  « Do you desire to proactively drive the changes connected to all the ICT. domains of trusted and in uential partners? In this case, 
Exxoss is the place to be! »
 Exxoss is a dynamic and agile company focused on all IT-related technologies whether it regards Cloud solutions, Infrastructure  implementation and maintenance, or Business Processes Analysis for digital environments transformation and automation. By  joining us, you will be introduced to an enthusiastic and devoted team. Our main focus is to deliver excellence to nurture our  customer’s satisfaction but also to entertain the company’s growth by including every employee’s well-guided opinions and contri- butions. Trust and autonomy are the key values we promote. Aside from those, we also o er a large panel of expertise domains and  miscellaneous yet designed trainings to facilitate personal and professional self-growth perspectives.
 Job Description  Exxoss is on the lookout for a new SRE / DevOps Engineer to reenforce its team and its activity amongside its clients.
 Part of the job will be to e ect the following tasks:

Collaborate with the development teams in order to provide performant solutions answering to the business needs
Maintain an infrastructure in a viable and stable state (Private Cloud, Monitoring, MAJ, Back up, ...)
Operate with the new technologies selected by the company
Contribute to the developed applications’ stability and performances improvement for an adapated corporate use (Java (Spring, 
Spring Boot, Wild y,...), Drupal, ESB, Karaf, Messaging ActiveMQ, Kafka, Apache , NGinx, PostgreSQL, MariaDB,...)
   

Improve the automation (Ansible, Python, Fabric,...) and the monitoring of the infrastructure (Nagios, Prometheus,...)
Develop and maintain the CI/CD chain (Gitlab, Artifactory, Ansible, ... )
Assist on the implementation of a containers-oriented infrastructure (Docker, CoreOS, Kubernetes)








    Job Quali cations
    
E D U C AT I O N
 - Bachelor’s degree in IT or related areas
    

Driving License B



 H A R D S K I L L S
 - Mastering : 
     o Linux 
     o Middlewares & Web Servers conguration (Apache, Ngix, Wild y, etc)
    


Good Knowledge :
 o Java and/or PHP applications management
     o Deployment and/or Conguration Management automation with Ansible other solution (Chef, Puppet, ...)
     o Git & API Rest basics
     o Scripts development 
    

Nice to have
 o Python
     o You are sensitive regarding the synergy between the infrastructure and the development environment
   

 S O F T S K I L L S
 - Autonomous with creativity and strong proposal skill
    

Continuously learning
 o You can adapt to the last trends in your domain in order to enrich and share the company’s knowledge
    

Open
 o You enjoy working in a team and sharing your passion for the technical world and evolutions
    

Sensitive to the quality of the deliverables



 L A N G U A G E S
 - French: Native or Fluent
    

English : Good & Practical Knowledge
Other: Nice to have


 Contract  Contract Workload: Full Time / 38H Type : CDI Salary : depends on the experience Job to fulll ASAP
 You are the person we are looking for? Send your curriculum vitae to: EXXOSS SPRL Rue de la Station 2 4347 Fexhe-le-Haut-Clocher jobs@exxoss.com



",PostedMeer dan 30 dagen geleden geplaatst,Vaste Jobs +1,,https://www.indeed.com/rc/clk?jk=c59f11e4bf2cb04a&fccid=8d4cfb143ca43978&vjs=3
Devops engineer,Level27,3500 Hasselt België,"

  Due to our continued growth, we are looking for an 
  experienced devops engineer. At Level27, we believe in a no-nonsense approach, direct in-person conversation and an excellent customer experience.
 
 A devops engineer is someone who can’t choose between development and operations. Perhaps you started out as a developer and then took an interest in everything that happens behind the scenes. Maybe you have an operations background and you’re tired of bouncing between ops and dev. Or perhaps you've been a die-hard devops engineer or full stack developer for years.
 If any of these ring a bell, you may just be the perfect candidate for the job. Keep reading!








Video vacancy





What we do...


     Level27 has three departments: Classic hosting, Tech projects en Enterprise IT. We're a little different than other hosting providers. Allow us to summarise:
   

 We built our own platform for hosting management, which consists of a control panel, an API and an extensive configuration and orchestration system.
 The Tech department works on impressive consultancy projects and develops new technologies for enthusiastic users. We make developers’ dreams come true!
 Enterprise IT mainly carries out cloud transformation projects, migrating data to our own data centres or to the public cloud (AWS or Azure).




 What you get to do...


     You have the opportunity to work in an incredible environment with plenty of challenges:
   

 You understand developers and can build a relationship with them, from our own in-house developers to those of our clients. You help them with their challenges and take their product to the next level.
 JYou actively contribute to the continued development of our own platform. We have plenty of work for both developers and operations engineers!
 You actively stay informed of the latest technologies.
 You share your knowledge with colleagues and help them when needed.
 You start and manage projects from A to Z. This could be a simple delivery or a more interesting challenge or long-term project.




 What we expect from you...


     Level27 wants to be better in terms of both hosting and employership. This means we expect something from you in return:
   

 We expect you to have a positive attitude and a passion for technology. Do you love programming? Does the thought of working in a Linux terminal make you smile? Are you a Windows expert?
 You're ambitious and eager to learn. You want to challenge yourself to get the most out of life.
 You have a supportive nature and want to help colleagues and clients alike. Our goal is to help each other get ahead as best we can.
 You’re not afraid of our office dog. He’s not a dangerous pit bull, but a friendly flat-coated retriever.





 On a technical note...


     We have a few general technical expectations:
   

 You have in-depth knowledge of operating systems. We understand if you have a preference for either Windows or Linux.
 You are familiar with a wide range of technologies and buzzwords (AWS, Chef, Ansible, Kubernetes, Vault, Azure, Docker, Terraform, LXC, Containers, CI/CD, EKS, ECS, SES, etc.). And, you independently seek out new knowledge without needing to be encouraged or supported.
 You've experienced real successes and failures with cloud providers such as AWS and Azure.
 You can work in a structured way and are capable of both self-management and project management.
 You are sufficiently patient and willing to help colleagues and clients.

 This position requires some work experience. If you don't have any previous work experience, don't worry: we’re also looking for Operations Engineers!



 What we offer...


     We offer you a challenging work environment based in the heart of Bilzen. As part of our team, you’ll have 
    direct impact on the client relationship, you’ll be able to influence strategy and you’ll contribute to the future of a growing and innovative company.
   
 You can also join our cool young team on fun summer activities such as barbecues and outings.



 Do you have what it takes to be part of our team?


     Download the application form today! Convince us of your skills and explain why you think you're a good fit for Level27. Tell us what you do and why this opportunity makes your professional heart skip a beat. See you soon!
   






Apply to Level27

     Explain what you're passionate about and tell us why you deserve a spot in our team!
   



",PostedMeer dan 30 dagen geleden geplaatst,Voltijds,,https://www.indeed.com/rc/clk?jk=9e59a48ae7ab0885&fccid=0908946cd2a75db8&vjs=3
DevOps Engineer,Lemon,Kontich,"



   Full-time
  



 Lemon is looking for a DevOps/Cloud Engineer to join our team! Specifically, your responsibility will be to ensure that our custom products that we build for our clients can be developed as smoothly as possible.


 What do your tasks consist of? 


 Building bridges between development work and the implementation of our projects
 Identifying bottlenecks and optimising our way of working
 Being responsible for the CI/CD and, as a specialist, also continuously evaluating the tools we use
 Automate DevOps processes and solve related technical problems
 You stay abreast of new evolutions in DevOps and identify interesting technologies and opportunities for Lemon and our clients



 What qualities do you have? 


 IT-related degree in applied computer science or equivalent
 First experience within DevOps or Cloud Engineering is an advantage
 Process thinking is your middle name and you always find new ways to optimise
 Broad knowledge of Cloud environments, such as Google Cloud, AWS and Azure
 Experience with DevOps tools (e.g. Gitlab) and virtualisation software (e.g. Docker, VMware)



 What do we offer? 


 A fantastic workplace in a creative environment
 Autonomy and a lot of responsibility, everyone actively contributing to our success story
 Health and well-being are important to us
 Teambuilding: ski trip + summer BBQ and many others!
 Weekly events such as Fat Friday or the four o'clock beer hour
 A competitive salary package
 A flexible income plan
 At least 40 new followers on Instagram and LinkedIn
 Freedom and many opportunities to do your own thing!


",PostedMeer dan 30 dagen geleden geplaatst,Voltijds,,https://www.indeed.com/rc/clk?jk=88505ca4096ee749&fccid=31650bc0794a5363&vjs=3
DevOps Engineer,Baloise Group,Antwerpen,"""Digital et humain, main dans la main"" 
Ce qui vous attend 

 Nous 
recherchons pour l’équipe DevOps System un DevOps 
Engineer pourprendre en charge notre processus ""Application Lifecycle 
Management"" et l’optimiser. La standardisation et l'automatisation sont 
primordiales pour faciliter, en collaboration avec les équipes Development, la 
livraison rapide et qualitative de notre logiciel. 
Dans 
cette fonction, vous êtes responsable du fonctionnement optimal du processus 
CI/CD. 
Nous 
apprécions votre vision claire de DevOps et Continuous Delivery. Cela vous 
donne l’opportunité de simplifier et d’accélérer nos processus existants grâce 
à leur automatisation et cela vous confère la confiance nécessaire. 

 Ce que nous attendons 

 Pour 
exceller dans votre fonction, vous disposez idéalement des éléments suivants: 
expérience en DevOps; 
expérience des principes CI/CD; 
expertise technique dans le package Microsoft (IIS, Windows Services, AD, networking, .NET, …); 
expérience en développement de scripts Powershell; 

connaissance des outils liés à l’ALM tels que: Git, TFS Build, Nuget, SonarQube, Ansible; 
expérience du travail dans un environnement agile (Scrum). 
Vous êtes également une personne qui porte un regard critique sur les systèmes existants. Vous disposez d’un véritable esprit d’équipe et vous avez le sens des responsabilités. 
Pas encore d’expérience concrète mais bien de l'intérêt pour DevOps? 
Si vous nous montrez votre motivation et votre entrain, nous mettrons tout en œuvre pour que vous atteigniez votre objectif de devenir DevOps Engineer. 


Venez nous rejoindre: DevOps Engineer - Jetzt bewerben! 

 Berufseinsteiger/innen, Berufserfahrene",PostedMeer dan 30 dagen geleden geplaatst,,,https://www.indeed.com/rc/clk?jk=2245ddfef4fce346&fccid=853180ff040ae4e0&vjs=3
DevOps Engineer,iText,Gent,"





Ghent 



iText is a fast growing, global company in the digital documents space and leader in PDF-technology. The company's flagship product is an open-source software library to create and manipulate PDF documents in Java and .NET (C#). There are currently millions of iText users, both open source and commercial. iText has dedicated international teams with offices in Belgium (Ghent), Singapore, and the USA (Boston).

        We're constantly adding new products and because of our growth plans for the future, we're looking to expand our teams even further to meet the growing demand of our products.
      

As our new CI/CD Specialist you will be working on improving and expanding our existing build and test infrastructure. This infrastructure is set up in-house using Jenkins pipelines, JFrog Artifactory and SonarQube. It keeps our Open Source codebase stable and in sync between two platforms, Java & .NET and checks compatibility between operating systems and different versions.Part of the infrastructure runs on machines in the cloud. These are not always running but are only created when needed from images that are maintained using Ansible and Packer.
 What you'll do


       As part of our team, decide where to improve and work on our build and test infrastructure
      

       Maintain and fine-tune the images used for our build nodes
      

       Maintain and fine-tune the groovy scripts used
      

       Explore new technologies if they might have added value
      

       Support our development team when there are specific needs or issues
      

       Analyze found issues and solve them
      

What you bring


       We are looking for a highly motivated new colleague, preferably with a bachelor's degree in engineering or equivalent by a 5 year experience
      

       You are a DevOps engineer with hands-on experience in designing, building and maintaining continuous integration/continuous delivery build pipelines using Jenkins and experience in AWS or another cloud provider
      

       You are excellent in verbal and written communication
      

       You are known for your strong judgment and decision making
      

You will thrive in this role if


       You like improving processes and solving complex issues
      

       You are an experienced team player who works effectively with others across disciplines, functions and organizations
      

       You enjoy working in a fast-paced environment
      

       You have knowledge of Java and/or .NET
      

       You have experience with all or some of the following: Artifactory, SonarQube, Ansible and Packer
      

(Y)our team
 Besides being part of our iText family, you'll also be a member of our Quality Assurance team and you will report to our QA Teamlead. At iText we attach great importance to team play. We often hold team events and host a kickoff event every year with all international staff to ensure our entire team has time to get to know each other.
 What we promise you


       Ample learning opportunities (not only in PDF technologies), this role is a great way to learn and grow your skills,
      

       an international atmosphere,
      

       nice office to alternate your hybrid working days,
      

       great team diversity,
      

       rewarding compensation packages, and
      

       a fun work environment!
      


iText is looking for extraordinary people to join our growing international teams.
 Join us today as we continue our work on the future of digital workflows.






",Posted25 dagen geleden geplaatst,,,https://www.indeed.com/rc/clk?jk=d5cf650a659493cf&fccid=89ac47de744215df&vjs=3
